"['Bi', 110, 11.848, 7.956, 3.795]"
"['Bi', 111, 11.845, 7.976, 7.923]"
"['Bi', 112, 11.527, 7.988, 11.726]"
"['Bi', 113, 11.725, 7.722, 15.669]"
"['Bi', 114, 11.973, 11.532, 15.824]"
"['Bi', 115, 11.8, 15.72, 19.47]"
"['Bi', 116, 11.844, 15.753, 3.912]"
"['Bi', 117, 11.885, 15.617, 8.093]"
"['Bi', 118, 11.864, 15.47, 15.677]"
"['Bi', 119, 15.758, 19.504, 15.863]"
"['Bi', 120, 15.975, 3.834, 0.177]"
"['Bi', 121, 15.828, 3.826, 3.941]"
"['Bi', 122, 15.778, 4.093, 7.737]"
"['Bi', 123, 15.561, 3.738, 11.721]"
"['Bi', 124, 15.716, 3.895, 15.83]"
"['Bi', 125, 15.45, 8.154, 15.727]"
"['Ti', 126, 1.746, 1.937, 2.198]"
"['Ti', 127, 1.803, 1.805, 5.864]"
"['Ti', 128, 2.052, 2.095, 9.523]"
"['Ti', 129, 2.021, 1.58, 13.741]"
"['Ti', 130, 1.976, 1.604, 17.783]"
"['Ti', 131, 1.759, 5.971, 2.321]"
"['Ti', 132, 2.047, 5.737, 6.172]"
"['Ti', 133, 1.908, 5.675, 9.958]"
"['Ti', 134, 2.012, 5.792, 13.875]"
"['Ti', 135, 2.267, 5.869, 17.891]"
"['Ti', 136, 1.935, 10.106, 2.387]"
"['Ti', 137, 1.702, 9.608, 6.212]"
"['Ti', 138, 1.88, 9.558, 10.0]"
"['Ti', 139, 2.144, 9.772, 13.941]"
"['Ti', 140, 1.85, 9.873, 17.934]"
"['Ti', 141, 1.647, 13.888, 1.917]"
"['Ti', 142, 2.065, 13.881, 6.139]"
"['Ti', 143, 1.931, 13.693, 10.011]"
"['Ti', 144, 1.783, 13.526, 14.124]"
"['Ti', 145, 1.959, 13.795, 17.798]"
"['Ti', 146, 1.712, 17.931, 2.049]"
"['Ti', 147, 1.813, 17.703, 5.954]"
"['Ti', 148, 1.982, 17.861, 10.213]"
"['Ti', 149, 2.089, 17.484, 14.017]"
"['Ti', 150, 1.685, 17.329, 17.816]"
"['Ti', 151, 5.607, 1.913, 1.952]"
"['Ti', 152, 5.635, 2.162, 6.181]"
"['Ti', 153, 5.982, 1.821, 9.823]"
"['Ti', 154, 5.753, 1.972, 13.685]"
"['Ti', 155, 5.949, 2.144, 17.535]"
"['Ti', 156, 5.67, 5.898, 1.887]"
"['Ti', 157, 6.088, 5.958, 5.898]"
"['Ti', 158, 6.14, 5.848, 10.065]"
"['Ti', 159, 6.248, 6.196, 13.828]"
"['Ti', 160, 6.16, 6.297, 17.591]"
"['Ti', 161, 5.806, 9.937, 1.889]"
"['Ti', 162, 5.444, 10.115, 5.734]"
"['Ti', 163, 6.145, 9.623, 9.564]"
"['Ti', 164, 6.004, 9.817, 13.636]"
"['Ti', 165, 5.567, 9.862, 17.394]"
"['Ti', 166, 5.751, 13.908, 1.956]"
"['Ti', 167, 6.074, 14.101, 5.702]"
"['Ti', 168, 5.901, 13.489, 9.488]"
"['Ti', 169, 5.396, 13.687, 13.534]"
"['Ti', 170, 5.664, 13.742, 17.391]"
"['Ti', 171, 5.652, 17.839, 2.023]"
"['Ti', 172, 5.672, 17.73, 6.058]"
"['Ti', 173, 5.528, 17.507, 10.184]"
"['Ti', 174, 5.583, 17.514, 13.744]"
"['Ti', 175, 5.559, 17.819, 17.801]"
"['Ti', 176, 9.806, 2.155, 1.732]"
"['Ti', 177, 9.875, 1.998, 5.951]"
